LineID,OrderID,Date,ShipDate,CustomerKey,ProductKey,GeoKey,ModeKey,OutcomeKey,PromisedDays,ActualDays,DaysLate,IsLate,Quantity,UnitPrice,GrossSales,DiscountRate,Discount,NetSales,Profit
40029,16021,2015-08-22,2015-08-24,2161,1004,68,2,9,1,2,1,Yes,1,399.98,399.98,0.05,20.0,379.98,22.42
40030,16022,2015-08-22,2015-08-25,6137,403,68,3,12,2,3,1,Yes,1,129.99,129.99,0.13,16.9,113.09,-27.48
40031,16022,2015-08-22,2015-08-25,6137,191,68,3,12,2,3,1,Yes,4,99.99,399.96,0.1,40.0,359.96,122.39
40032,16022,2015-08-22,2015-08-25,6137,1073,68,3,12,2,3,1,Yes,1,199.99,199.99,0.0,0.0,199.99,67.6
40033,16022,2015-08-22,2015-08-25,6137,191,68,3,12,2,3,1,Yes,4,99.99,399.96,0.09,36.0,363.96,112.83
40034,16022,2015-08-22,2015-08-25,6137,957,68,3,12,2,3,1,Yes,1,299.98,299.98,0.01,3.0,296.98,145.52
40035,16023,2015-08-22,2015-08-26,4631,1004,68,3,13,2,4,2,Yes,1,399.98,399.98,0.04,16.0,383.98,120.19
40036,16023,2015-08-22,2015-08-26,4631,403,68,3,13,2,4,2,Yes,1,129.99,129.99,0.12,15.6,114.39,21.73
40037,16023,2015-08-22,2015-08-26,4631,1004,68,3,13,2,4,2,Yes,1,399.98,399.98,0.03,12.0,387.98,29.1
40038,16024,2015-08-22,2015-08-27,3785,502,68,4,9,4,5,1,Yes,2,50.0,100.0,0.02,2.0,98.0,46.06
40039,16024,2015-08-22,2015-08-27,3785,1004,68,4,9,4,5,1,Yes,1,399.98,399.98,0.02,8.0,391.98,49.0
40040,16025,2015-08-22,2015-08-28,10338,502,68,4,14,4,6,2,Yes,2,50.0,100.0,0.01,1.0,99.0,37.13
40041,16025,2015-08-22,2015-08-28,10338,642,68,4,14,4,6,2,Yes,1,30.0,30.0,0.17,5.1,24.9,11.95
40042,16026,2015-08-22,2015-08-24,5772,403,68,4,2,4,2,-2,No,1,129.99,129.99,0.1,13.0,116.99,-27.26
40043,16027,2015-08-22,2015-08-25,11536,627,82,4,4,4,3,-1,No,5,39.99,199.95,0.12,23.99,175.96,15.48
40044,16027,2015-08-22,2015-08-25,11536,1014,82,4,4,4,3,-1,No,5,49.98,249.9,0.17,42.48,207.42,-36.3
40045,16027,2015-08-22,2015-08-25,11536,502,82,4,4,4,3,-1,No,3,50.0,150.0,0.12,18.0,132.0,14.92
40046,16028,2015-08-22,2015-08-26,3763,403,82,4,21,4,4,0,No,1,129.99,129.99,0.09,11.7,118.29,42.94
40047,16028,2015-08-22,2015-08-26,3763,1004,82,4,21,4,4,0,No,1,399.98,399.98,0.01,4.0,395.98,118.79
40048,16029,2015-08-22,2015-08-27,1744,1014,82,4,8,4,5,1,Yes,1,49.98,49.98,0.04,2.0,47.98,-36.8
40049,16029,2015-08-22,2015-08-27,1744,403,82,4,8,4,5,1,Yes,1,129.99,129.99,0.07,9.1,120.89,9.07
40050,16029,2015-08-22,2015-08-27,1744,1073,82,4,8,4,5,1,Yes,1,199.99,199.99,0.25,50.0,149.99,18.75
40051,16030,2015-08-22,2015-08-28,465,627,82,4,13,4,6,2,Yes,1,39.99,39.99,0.03,1.2,38.79,6.32
40052,16030,2015-08-22,2015-08-28,465,191,82,4,13,4,6,2,Yes,4,99.99,399.96,0.07,28.0,371.96,-30.5
40053,16030,2015-08-22,2015-08-28,465,365,82,4,13,4,6,2,Yes,4,59.99,239.96,0.15,35.99,203.97,53.64
40054,16030,2015-08-22,2015-08-28,465,977,82,4,13,4,6,2,Yes,2,29.99,59.98,0.12,7.2,52.78,6.6
40055,16030,2015-08-22,2015-08-28,465,502,82,4,13,4,6,2,Yes,3,50.0,150.0,0.1,15.0,135.0,-103.55
40056,16032,2015-08-23,2015-08-23,5973,565,82,1,21,0,0,0,No,2,70.0,140.0,0.09,12.6,127.4,-20.0
40057,16032,2015-08-23,2015-08-23,5973,365,82,1,21,0,0,0,No,3,59.99,179.97,0.12,21.6,158.37,49.57
40058,16033,2015-08-23,2015-08-23,10967,365,82,1,23,0,0,0,No,5,59.99,299.95,0.2,59.99,239.96,117.58
40059,16033,2015-08-23,2015-08-23,10967,403,82,1,23,0,0,0,No,1,129.99,129.99,0.06,7.15,122.84,57.74
40060,16033,2015-08-23,2015-08-23,10967,1004,82,1,23,0,0,0,No,1,399.98,399.98,0.0,0.0,399.98,191.99
40061,16033,2015-08-23,2015-08-23,10967,502,82,1,23,0,0,0,No,3,50.0,150.0,0.09,13.5,136.5,38.22
40062,16034,2015-08-23,2015-08-23,8832,365,82,1,21,0,0,0,No,1,59.99,59.99,0.02,1.2,58.79,28.81
40063,16034,2015-08-23,2015-08-23,8832,403,82,1,21,0,0,0,No,1,129.99,129.99,0.05,6.5,123.49,35.81
40064,16035,2015-08-23,2015-08-23,4153,403,82,1,18,0,0,0,No,1,129.99,129.99,0.04,5.2,124.79,-49.92
40065,16035,2015-08-23,2015-08-23,4153,191,82,1,18,0,0,0,No,1,99.99,99.99,0.15,15.0,84.99,13.85
40066,16035,2015-08-23,2015-08-23,4153,957,82,1,18,0,0,0,No,1,299.98,299.98,0.0,0.0,299.98,30.0
40067,16035,2015-08-23,2015-08-23,4153,502,82,1,18,0,0,0,No,2,50.0,100.0,0.0,0.0,100.0,26.0
40068,16036,2015-08-23,2015-08-25,11658,502,82,3,21,2,2,0,No,4,50.0,200.0,0.01,2.0,198.0,14.85
40069,16037,2015-08-23,2015-08-26,8416,365,80,3,9,2,3,1,Yes,5,59.99,299.95,0.18,53.99,245.96,18.45
40070,16037,2015-08-23,2015-08-26,8416,365,80,3,9,2,3,1,Yes,1,59.99,59.99,0.01,0.6,59.39,3.74
40071,16037,2015-08-23,2015-08-26,8416,957,80,3,9,2,3,1,Yes,1,299.98,299.98,0.25,75.0,224.99,22.5
40072,16039,2015-08-23,2015-08-25,1909,276,80,2,8,1,2,1,Yes,4,31.99,127.96,0.09,11.52,116.44,39.36
40073,16039,2015-08-23,2015-08-25,1909,403,80,2,8,1,2,1,Yes,1,129.99,129.99,0.03,3.9,126.09,47.28
40074,16039,2015-08-23,2015-08-25,1909,1073,80,2,8,1,2,1,Yes,1,199.99,199.99,0.2,40.0,159.99,76.8
40075,16041,2015-08-23,2015-08-25,1321,1014,80,4,2,4,2,-2,No,1,49.98,49.98,0.03,1.5,48.48,23.27
40076,16042,2015-08-23,2015-08-26,11641,1014,80,4,2,4,3,-1,No,2,49.98,99.96,0.15,14.99,84.97,-3.23
40077,16042,2015-08-23,2015-08-26,11641,627,80,4,2,4,3,-1,No,1,39.99,39.99,0.02,0.8,39.19,18.81
40078,16042,2015-08-23,2015-08-26,11641,703,80,4,2,4,3,-1,No,2,19.99,39.98,0.01,0.4,39.58,12.39
40079,16042,2015-08-23,2015-08-26,11641,893,80,4,2,4,3,-1,No,5,24.99,124.95,0.03,3.75,121.2,10.67
40080,16042,2015-08-23,2015-08-26,11641,365,80,4,2,4,3,-1,No,3,59.99,179.97,0.1,18.0,161.97,28.83
40081,16045,2015-08-23,2015-08-29,9410,1073,68,4,13,4,6,2,Yes,1,199.99,199.99,0.18,36.0,163.99,43.13
40082,16045,2015-08-23,2015-08-29,9410,191,68,4,13,4,6,2,Yes,2,99.99,199.98,0.16,32.0,167.98,21.0
40083,16046,2015-08-23,2015-08-25,2854,818,68,4,7,4,2,-2,No,5,47.99,239.95,0.15,35.99,203.96,4.08
40084,16046,2015-08-23,2015-08-25,2854,957,68,4,7,4,2,-2,No,1,299.98,299.98,0.2,60.0,239.98,14.4
40085,16046,2015-08-23,2015-08-25,2854,191,68,4,7,4,2,-2,No,3,99.99,299.97,0.01,3.0,296.97,-17.52
40086,16046,2015-08-23,2015-08-25,2854,502,68,4,7,4,2,-2,No,1,50.0,50.0,0.25,12.5,37.5,-27.49
40087,16047,2015-08-23,2015-08-26,1895,957,82,4,7,4,3,-1,No,1,299.98,299.98,0.18,54.0,245.98,76.99
40088,16047,2015-08-23,2015-08-26,1895,191,82,4,7,4,3,-1,No,1,99.99,99.99,0.13,13.0,86.99,41.76
40089,16047,2015-08-23,2015-08-26,1895,1014,82,4,7,4,3,-1,No,1,49.98,49.98,0.02,1.0,48.98,5.88
40090,16048,2015-08-23,2015-08-27,863,172,82,4,22,4,4,0,No,2,30.0,60.0,0.06,3.3,56.7,14.18
40091,16048,2015-08-23,2015-08-27,863,502,82,4,22,4,4,0,No,2,50.0,100.0,0.25,25.0,75.0,7.5
40092,16051,2015-08-23,2015-08-25,6901,957,83,4,7,4,2,-2,No,1,299.98,299.98,0.17,51.0,248.98,93.37
40093,16051,2015-08-23,2015-08-25,6901,365,83,4,7,4,2,-2,No,1,59.99,59.99,0.0,0.0,59.99,19.5
40094,16051,2015-08-23,2015-08-25,6901,1004,83,4,7,4,2,-2,No,1,399.98,399.98,0.25,100.0,299.99,108.89
40095,16051,2015-08-23,2015-08-25,6901,897,83,4,7,4,2,-2,No,3,24.99,74.97,0.09,6.75,68.22,32.75
40096,16052,2015-08-23,2015-08-26,7728,792,81,4,6,4,3,-1,No,1,14.99,14.99,0.17,2.55,12.44,4.04
40097,16052,2015-08-23,2015-08-26,7728,403,81,4,6,4,3,-1,No,1,129.99,129.99,0.02,2.6,127.39,17.83
40098,16052,2015-08-23,2015-08-26,7728,502,81,4,6,4,3,-1,No,1,50.0,50.0,0.2,10.0,40.0,1.6
40099,16053,2015-08-23,2015-08-27,7498,502,81,4,18,4,4,0,No,2,50.0,100.0,0.2,20.0,80.0,-200.0
40100,16053,2015-08-23,2015-08-27,7498,502,81,4,18,4,4,0,No,4,50.0,200.0,0.0,0.0,200.0,65.0
40101,16053,2015-08-23,2015-08-27,7498,403,81,4,18,4,4,0,No,1,129.99,129.99,0.01,1.3,128.69,20.98
40102,16053,2015-08-23,2015-08-27,7498,365,81,4,18,4,4,0,No,3,59.99,179.97,0.09,16.2,163.77,70.42
40103,16053,2015-08-23,2015-08-27,7498,502,81,4,18,4,4,0,No,2,50.0,100.0,0.18,18.0,82.0,38.54
40104,16055,2015-08-23,2015-08-29,332,1014,68,4,9,4,6,2,Yes,2,49.98,99.96,0.13,12.99,86.97,8.7
40105,16055,2015-08-23,2015-08-29,332,1073,68,4,9,4,6,2,Yes,1,199.99,199.99,0.17,34.0,165.99,20.75
40106,16055,2015-08-23,2015-08-29,332,957,68,4,9,4,6,2,Yes,1,299.98,299.98,0.16,48.0,251.98,81.89
40107,16055,2015-08-23,2015-08-29,332,627,68,4,9,4,6,2,Yes,1,39.99,39.99,0.01,0.4,39.59,11.48
40108,16056,2015-08-23,2015-08-25,6508,1004,82,4,6,4,2,-2,No,1,399.98,399.98,0.2,80.0,319.98,22.4
40109,16056,2015-08-23,2015-08-25,6508,957,82,4,6,4,2,-2,No,1,299.98,299.98,0.15,45.0,254.98,73.95
40110,16056,2015-08-23,2015-08-25,6508,191,82,4,6,4,2,-2,No,4,99.99,399.96,0.06,22.0,377.96,23.81
40111,16056,2015-08-23,2015-08-25,6508,1073,82,4,6,4,2,-2,No,1,199.99,199.99,0.16,32.0,167.99,-2.35
40112,16057,2015-08-23,2015-08-26,8597,502,82,3,12,2,3,1,Yes,5,50.0,250.0,0.09,22.5,227.5,65.98
40113,16058,2015-08-23,2015-08-27,9182,1073,82,4,17,4,4,0,No,1,199.99,199.99,0.15,30.0,169.99,-21.25
40114,16059,2015-08-23,2015-08-28,8456,1004,79,3,8,2,5,3,Yes,1,399.98,399.98,0.18,72.0,327.98,24.6
40115,16059,2015-08-23,2015-08-28,8456,365,79,3,8,2,5,3,Yes,1,59.99,59.99,0.25,15.0,44.99,-14.26
40116,16060,2015-08-23,2015-08-29,11822,1014,74,4,8,4,6,2,Yes,1,49.98,49.98,0.01,0.5,49.48,12.37
40117,16060,2015-08-23,2015-08-29,11822,627,74,4,8,4,6,2,Yes,5,39.99,199.95,0.1,20.0,179.96,4.5
40118,16060,2015-08-23,2015-08-29,11822,191,74,4,8,4,6,2,Yes,1,99.99,99.99,0.12,12.0,87.99,33.0
40119,16060,2015-08-23,2015-08-29,11822,403,74,4,8,4,6,2,Yes,1,129.99,129.99,0.0,0.0,129.99,62.4
40120,16062,2015-08-23,2015-08-26,5557,502,82,3,9,2,3,1,Yes,1,50.0,50.0,0.18,9.0,41.0,-6.68
40121,16062,2015-08-23,2015-08-26,5557,191,82,3,9,2,3,1,Yes,3,99.99,299.97,0.0,0.0,299.97,-119.99
40122,16062,2015-08-23,2015-08-26,5557,1004,82,3,9,2,3,1,Yes,1,399.98,399.98,0.17,68.0,331.98,-863.16
40123,16062,2015-08-23,2015-08-26,5557,365,82,3,9,2,3,1,Yes,3,59.99,179.97,0.07,12.6,167.37,-251.06
40124,16062,2015-08-23,2015-08-26,5557,627,82,3,9,2,3,1,Yes,4,39.99,159.96,0.04,6.4,153.56,15.36
40125,16063,2015-08-23,2015-08-27,6621,365,82,4,23,4,4,0,No,5,59.99,299.95,0.17,50.99,248.96,52.28
40126,16063,2015-08-23,2015-08-27,6621,642,82,4,23,4,4,0,No,5,30.0,150.0,0.07,10.5,139.5,-21.9
40127,16063,2015-08-23,2015-08-27,6621,957,82,4,23,4,4,0,No,1,299.98,299.98,0.13,39.0,260.98,127.88
40128,16063,2015-08-23,2015-08-27,6621,502,82,4,23,4,4,0,No,3,50.0,150.0,0.06,8.25,141.75,-1.98
40129,16063,2015-08-23,2015-08-27,6621,502,82,4,23,4,4,0,No,4,50.0,200.0,0.25,50.0,150.0,46.95
40130,16064,2015-08-23,2015-08-28,12288,365,79,4,9,4,5,1,Yes,2,59.99,119.98,0.15,18.0,101.98,33.14
40131,16065,2015-08-23,2015-08-29,12184,1073,82,3,9,2,6,4,Yes,1,199.99,199.99,0.13,26.0,173.99,87.0
40132,16065,2015-08-23,2015-08-29,12184,1004,82,3,9,2,6,4,Yes,1,399.98,399.98,0.16,64.0,335.98,141.11
40133,16065,2015-08-23,2015-08-29,12184,365,82,3,9,2,6,4,Yes,4,59.99,239.96,0.13,31.19,208.77,100.21
40134,16066,2015-08-23,2015-08-25,2388,572,79,4,1,4,2,-2,No,2,39.99,79.98,0.15,12.0,67.98,18.36
40135,16067,2015-08-23,2015-08-26,5140,273,79,4,6,4,3,-1,No,5,27.99,139.95,0.01,1.4,138.55,30.48
40136,16067,2015-08-23,2015-08-26,5140,957,79,4,6,4,3,-1,No,1,299.98,299.98,0.12,36.0,263.98,81.83
40137,16067,2015-08-23,2015-08-26,5140,1073,79,4,6,4,3,-1,No,1,199.99,199.99,0.12,24.0,175.99,55.09
40138,16068,2015-08-23,2015-08-27,6303,191,82,4,18,4,4,0,No,4,99.99,399.96,0.05,20.0,379.96,102.59
40139,16068,2015-08-23,2015-08-27,6303,502,82,4,18,4,4,0,No,2,50.0,100.0,0.17,17.0,83.0,9.13
40140,16068,2015-08-23,2015-08-27,6303,502,82,4,18,4,4,0,No,2,50.0,100.0,0.16,16.0,84.0,34.44
40141,16068,2015-08-23,2015-08-27,6303,1073,82,4,18,4,4,0,No,1,199.99,199.99,0.1,20.0,179.99,86.4
40142,16068,2015-08-23,2015-08-27,6303,365,82,4,18,4,4,0,No,5,59.99,299.95,0.16,47.99,251.96,120.94
40143,16069,2015-08-23,2015-08-28,7761,957,68,4,12,4,5,1,Yes,1,299.98,299.98,0.1,30.0,269.98,91.25
40144,16070,2015-08-23,2015-08-25,8787,403,68,2,9,1,2,1,Yes,1,129.99,129.99,0.25,32.5,97.49,20.77
40145,16070,2015-08-23,2015-08-25,8787,1004,68,2,9,1,2,1,Yes,1,399.98,399.98,0.15,60.0,339.98,114.91
40146,16070,2015-08-23,2015-08-25,8787,191,68,2,9,1,2,1,Yes,1,99.99,99.99,0.1,10.0,89.99,-21.42
40147,16070,2015-08-23,2015-08-25,8787,957,68,2,9,1,2,1,Yes,1,299.98,299.98,0.09,27.0,272.98,-3.82
40148,16070,2015-08-23,2015-08-25,8787,1014,68,2,9,1,2,1,Yes,3,49.98,149.94,0.15,22.49,127.45,57.35
40149,16071,2015-08-23,2015-08-25,941,1073,68,2,12,1,2,1,Yes,1,199.99,199.99,0.09,18.0,181.99,-25.11
40150,16071,2015-08-23,2015-08-25,941,828,68,2,12,1,2,1,Yes,4,31.99,127.96,0.07,8.96,119.0,-40.82
40151,16072,2015-08-23,2015-08-26,10932,191,68,3,13,2,3,1,Yes,5,99.99,499.95,0.01,5.0,494.95,-37.12
40152,16072,2015-08-23,2015-08-26,10932,1014,68,3,13,2,3,1,Yes,5,49.98,249.9,0.16,39.98,209.92,-94.46
40153,16073,2015-08-23,2015-08-25,8192,1004,85,2,14,1,2,1,Yes,1,399.98,399.98,0.13,52.0,347.98,100.91
40154,16073,2015-08-23,2015-08-25,8192,627,85,2,14,1,2,1,Yes,5,39.99,199.95,0.09,18.0,181.95,29.66
40155,16073,2015-08-23,2015-08-25,8192,502,85,2,14,1,2,1,Yes,1,50.0,50.0,0.17,8.5,41.5,6.23
40156,16073,2015-08-23,2015-08-25,8192,1073,85,2,14,1,2,1,Yes,1,199.99,199.99,0.07,14.0,185.99,83.7
40157,16074,2015-08-23,2015-08-28,11930,627,82,3,13,2,5,3,Yes,1,39.99,39.99,0.0,0.0,39.99,-69.98
40158,16075,2015-08-23,2015-08-29,7051,365,82,4,16,4,6,2,No,4,59.99,239.96,0.12,28.8,211.16,42.23
40159,16075,2015-08-23,2015-08-29,7051,278,82,4,16,4,6,2,No,2,44.99,89.98,0.07,6.3,83.68,26.19
40160,16075,2015-08-23,2015-08-29,7051,403,82,4,16,4,6,2,No,1,129.99,129.99,0.2,26.0,103.99,9.15
40161,16076,2015-08-23,2015-08-25,6833,365,82,4,15,4,2,-2,No,1,59.99,59.99,0.2,12.0,47.99,6.0
40162,16076,2015-08-23,2015-08-25,6833,1004,82,4,15,4,2,-2,No,1,399.98,399.98,0.12,48.0,351.98,-950.35
40163,16078,2015-08-23,2015-08-27,65,1073,83,4,22,4,4,0,No,1,199.99,199.99,0.06,11.0,188.99,79.38
40164,16078,2015-08-23,2015-08-27,65,403,83,4,22,4,4,0,No,1,129.99,129.99,0.18,23.4,106.59,23.66
40165,16078,2015-08-23,2015-08-27,65,1004,83,4,22,4,4,0,No,1,399.98,399.98,0.1,40.0,359.98,161.99
40166,16078,2015-08-23,2015-08-27,65,1004,83,4,22,4,4,0,No,1,399.98,399.98,0.09,36.0,363.98,181.99
40167,16079,2015-08-23,2015-08-28,2523,885,83,4,13,4,5,1,Yes,2,24.99,49.98,0.0,0.0,49.98,22.99
40168,16080,2015-08-23,2015-08-29,5409,403,82,4,9,4,6,2,Yes,1,129.99,129.99,0.17,22.1,107.89,26.97
40169,16080,2015-08-23,2015-08-29,5409,502,82,4,9,4,6,2,Yes,3,50.0,150.0,0.05,7.5,142.5,-34.63
40170,16080,2015-08-23,2015-08-29,5409,403,82,4,9,4,6,2,Yes,1,129.99,129.99,0.16,20.8,109.19,28.39
40171,16080,2015-08-23,2015-08-29,5409,1004,82,4,9,4,6,2,Yes,1,399.98,399.98,0.07,28.0,371.98,120.89
40172,16080,2015-08-23,2015-08-29,5409,893,82,4,9,4,6,2,Yes,2,24.99,49.98,0.25,12.5,37.49,-65.6
40173,16081,2015-08-23,2015-08-25,5367,403,68,4,6,4,2,-2,No,1,129.99,129.99,0.15,19.5,110.49,29.83
40174,16082,2015-08-23,2015-08-26,245,502,74,4,2,4,3,-1,No,1,50.0,50.0,0.16,8.0,42.0,12.18
40175,16082,2015-08-23,2015-08-26,245,403,74,4,2,4,3,-1,No,1,129.99,129.99,0.13,16.9,113.09,36.75
40176,16083,2015-08-23,2015-08-27,3788,627,74,4,18,4,4,0,No,2,39.99,79.98,0.13,10.4,69.58,34.1
40177,16083,2015-08-23,2015-08-27,3788,403,74,4,18,4,4,0,No,1,129.99,129.99,0.12,15.6,114.39,52.62
40178,16083,2015-08-23,2015-08-27,3788,778,74,4,18,4,4,0,No,1,24.99,24.99,0.13,3.25,21.74,10.44
40179,16083,2015-08-23,2015-08-27,3788,502,74,4,18,4,4,0,No,5,50.0,250.0,0.07,17.5,232.5,46.5
40180,16083,2015-08-23,2015-08-27,3788,191,74,4,18,4,4,0,No,4,99.99,399.96,0.04,16.0,383.96,134.39
40181,16084,2015-08-23,2015-08-28,541,627,82,4,9,4,5,1,Yes,1,39.99,39.99,0.25,10.0,29.99,11.25
40182,16084,2015-08-23,2015-08-28,541,365,82,4,9,4,5,1,Yes,5,59.99,299.95,0.15,44.99,254.96,122.38
40183,16085,2015-08-23,2015-08-29,8577,403,83,4,12,4,6,2,Yes,1,129.99,129.99,0.1,13.0,116.99,-85.75
40184,16086,2015-08-23,2015-08-25,8627,1014,83,2,12,1,2,1,Yes,4,49.98,199.92,0.18,35.99,163.93,-270.49
40185,16087,2015-08-23,2015-08-25,2255,276,74,2,8,1,2,1,Yes,4,31.99,127.96,0.06,7.04,120.92,31.8
40186,16087,2015-08-23,2015-08-25,2255,1004,74,2,8,1,2,1,Yes,1,399.98,399.98,0.06,22.0,377.98,181.43
40187,16087,2015-08-23,2015-08-25,2255,365,74,2,8,1,2,1,Yes,4,59.99,239.96,0.1,24.0,215.96,64.79
40188,16089,2015-08-23,2015-08-28,1933,191,82,3,8,2,5,3,Yes,4,99.99,399.96,0.03,12.0,387.96,174.58
40189,16089,2015-08-23,2015-08-28,1933,1073,82,3,8,2,5,3,Yes,1,199.99,199.99,0.05,10.0,189.99,91.2
40190,16089,2015-08-23,2015-08-28,1933,565,82,3,8,2,5,3,Yes,1,70.0,70.0,0.25,17.5,52.5,-0.74
40191,16089,2015-08-23,2015-08-28,1933,282,82,3,8,2,5,3,Yes,4,31.99,127.96,0.05,6.4,121.56,31.61
40192,16090,2015-08-23,2015-08-29,4167,957,74,4,9,4,6,2,Yes,1,299.98,299.98,0.07,21.0,278.98,87.32
40193,16091,2015-08-23,2015-08-25,7139,1004,74,4,2,4,2,-2,No,1,399.98,399.98,0.05,20.0,379.98,31.54
40194,16091,2015-08-23,2015-08-25,7139,1073,74,4,2,4,2,-2,No,1,199.99,199.99,0.04,8.0,191.99,32.64
40195,16092,2015-08-23,2015-08-26,5726,627,74,4,5,4,3,-1,No,1,39.99,39.99,0.2,8.0,31.99,11.61
40196,16093,2015-08-23,2015-08-27,1902,365,74,4,18,4,4,0,No,5,59.99,299.95,0.13,38.99,260.96,99.16
40197,16093,2015-08-23,2015-08-27,1902,403,74,4,18,4,4,0,No,1,129.99,129.99,0.09,11.7,118.29,57.96
40198,16093,2015-08-23,2015-08-27,1902,191,74,4,18,4,4,0,No,1,99.99,99.99,0.09,9.0,90.99,33.67
40199,16093,2015-08-23,2015-08-27,1902,403,74,4,18,4,4,0,No,1,129.99,129.99,0.07,9.1,120.89,56.82
40200,16094,2015-08-23,2015-08-28,2927,1073,74,4,13,4,5,1,Yes,1,199.99,199.99,0.03,6.0,193.99,-32.4
40201,16094,2015-08-23,2015-08-28,2927,365,74,4,13,4,5,1,Yes,3,59.99,179.97,0.06,9.9,170.07,-99.15
40202,16096,2015-08-23,2015-08-25,6709,191,74,4,1,4,2,-2,No,2,99.99,199.98,0.15,30.0,169.98,74.79
40203,16096,2015-08-23,2015-08-25,6709,1073,74,4,1,4,2,-2,No,1,199.99,199.99,0.02,4.0,195.99,52.92
40204,16096,2015-08-23,2015-08-25,6709,502,74,4,1,4,2,-2,No,3,50.0,150.0,0.04,6.0,144.0,66.24
40205,16096,2015-08-23,2015-08-25,6709,365,74,4,1,4,2,-2,No,4,59.99,239.96,0.09,21.6,218.36,104.81
40206,16096,2015-08-23,2015-08-25,6709,627,74,4,1,4,2,-2,No,3,39.99,119.97,0.16,19.2,100.77,48.37
40207,16097,2015-08-23,2015-08-26,10801,365,74,4,5,4,3,-1,No,2,59.99,119.98,0.13,15.6,104.38,-36.53
40208,16097,2015-08-23,2015-08-26,10801,502,74,4,5,4,3,-1,No,2,50.0,100.0,0.15,15.0,85.0,26.61
40209,16097,2015-08-23,2015-08-26,10801,191,74,4,5,4,3,-1,No,3,99.99,299.97,0.25,74.99,224.98,105.74
40210,16097,2015-08-23,2015-08-26,10801,1014,74,4,5,4,3,-1,No,2,49.98,99.96,0.12,12.0,87.96,-1.76
40211,16098,2015-08-23,2015-08-27,5939,365,74,4,18,4,4,0,No,5,59.99,299.95,0.12,35.99,263.96,126.7
40212,16098,2015-08-23,2015-08-27,5939,1073,74,4,18,4,4,0,No,1,199.99,199.99,0.01,2.0,197.99,34.65
40213,16099,2015-08-23,2015-08-25,9089,1004,68,2,14,1,2,1,Yes,1,399.98,399.98,0.04,16.0,383.98,-48.0
40214,16099,2015-08-23,2015-08-25,9089,502,68,2,14,1,2,1,Yes,1,50.0,50.0,0.15,7.5,42.5,21.25
40215,16099,2015-08-23,2015-08-25,9089,365,68,2,14,1,2,1,Yes,2,59.99,119.98,0.12,14.4,105.58,50.68
40216,16099,2015-08-23,2015-08-25,9089,1004,68,2,14,1,2,1,Yes,1,399.98,399.98,0.03,12.0,387.98,-203.69
40217,16101,2015-08-24,2015-08-26,6031,627,82,4,1,4,2,-2,No,4,39.99,159.96,0.03,4.8,155.16,77.58
40218,16101,2015-08-24,2015-08-26,6031,365,82,4,1,4,2,-2,No,5,59.99,299.95,0.1,30.0,269.96,37.79
40219,16101,2015-08-24,2015-08-26,6031,502,82,4,1,4,2,-2,No,1,50.0,50.0,0.13,6.5,43.5,9.14
40220,16101,2015-08-24,2015-08-26,6031,1014,82,4,1,4,2,-2,No,1,49.98,49.98,0.2,10.0,39.98,-6.52
40221,16103,2015-08-24,2015-08-28,10526,365,74,4,22,4,4,0,No,1,59.99,59.99,0.18,10.8,49.19,-0.64
40222,16103,2015-08-24,2015-08-28,10526,502,74,4,22,4,4,0,No,1,50.0,50.0,0.12,6.0,44.0,13.2
40223,16104,2015-08-24,2015-08-29,5563,403,74,4,13,4,5,1,Yes,1,129.99,129.99,0.06,7.15,122.84,-12.28
40224,16104,2015-08-24,2015-08-29,5563,1073,74,4,13,4,5,1,Yes,1,199.99,199.99,0.0,0.0,199.99,15.0
40225,16104,2015-08-24,2015-08-29,5563,365,74,4,13,4,5,1,Yes,2,59.99,119.98,0.1,12.0,107.98,28.08
40226,16104,2015-08-24,2015-08-29,5563,365,74,4,13,4,5,1,Yes,1,59.99,59.99,0.17,10.2,49.79,12.95
40227,16105,2015-08-24,2015-08-30,10785,957,74,4,9,4,6,2,Yes,1,299.98,299.98,0.06,16.5,283.48,88.73
40228,16106,2015-08-24,2015-08-26,8732,403,74,4,15,4,2,-2,No,1,129.99,129.99,0.05,6.5,123.49,34.58
40229,16107,2015-08-24,2015-08-27,1902,191,82,4,7,4,3,-1,No,4,99.99,399.96,0.02,8.0,391.96,176.38
40230,16107,2015-08-24,2015-08-27,1902,365,82,4,7,4,3,-1,No,4,59.99,239.96,0.07,16.8,223.16,66.95
40231,16107,2015-08-24,2015-08-27,1902,627,82,4,7,4,3,-1,No,5,39.99,199.95,0.07,14.0,185.95,13.95
40232,16107,2015-08-24,2015-08-27,1902,627,82,4,7,4,3,-1,No,5,39.99,199.95,0.06,11.0,188.95,35.71
40233,16108,2015-08-24,2015-08-28,6100,627,82,4,18,4,4,0,No,5,39.99,199.95,0.05,10.0,189.95,68.95
40234,16109,2015-08-24,2015-08-29,8112,1014,82,4,13,4,5,1,Yes,3,49.98,149.94,0.13,19.49,130.45,47.35
40235,16111,2015-08-24,2015-08-26,6746,365,82,4,6,4,2,-2,No,4,59.99,239.96,0.06,13.2,226.76,-51.02
40236,16111,2015-08-24,2015-08-26,6746,642,82,4,6,4,2,-2,No,4,30.0,120.0,0.25,30.0,90.0,28.17
